Id,SalePrice
1753,139285.1313222294
1754,220066.71306924487
1755,182692.17617083632
1756,136851.70491462515
1757,122961.35847585126
1758,149209.37219245973
1759,166711.84332720283
1760,153672.37889148676
1761,139314.67578057625
1762,177586.75788982766
1763,183527.43737261492
1764,120611.1121800472
1765,134111.0438862392
1766,181129.06407513688
1767,199904.7958218967
1768,137125.12090356284
1769,170031.99328763655
1770,145000.38574628095
1771,125315.7155455089
1772,127632.97480645518
1773,126236.11685234068
1774,136374.12991806646
1775,142354.54809600898
1776,123108.32718565749
1777,116384.76647738402
1778,137515.68085494454
1779,138973.76986197126
1780,182648.72571313864
1781,129937.47055447391
1782,91555.83593012714
1783,132809.12164376062
1784,92725.19771409308
1785,136309.96629119373
1786,67523.0270177072
1787,148275.76468919747
1788,61251.91498013208
1789,108214.3017281126
1790,79506.99604138151
1791,175148.0498513957
1792,157182.25113641357
1793,114751.98181450821
1794,148206.0660978122
1795,135344.75592239256
1796,148598.4395633216
1797,113296.80309313315
1798,127170.44808856648
1799,112669.2636697102
1800,123132.58294204342
1801,125509.7361353454
1802,111907.8165849901
1803,148085.29146908043
1804,137449.27060237376
1805,136118.1412464082
1806,126978.74154938209
1807,110911.87266741606
1808,122774.46506437112
1809,119768.79541038239
1810,148526.65919734712
1811,89393.8830573887
1812,101315.52041249113
1813,123288.57056955408
1814,104737.77243020007
1815,47437.06061143062
1816,100561.77571871543
1817,101365.10662521524
1818,152200.09278070647
1819,150473.07841312024
1820,50029.749581369295
1821,96868.59983682077
1822,147649.32243011965
1823,47777.45284563555
1824,137902.51222652357
1825,119482.65802423922
1826,105281.65934408706
1827,97889.92307295956
1828,135680.84731884714
1829,108844.44022912128
1830,139608.42499953794
1831,143105.7240029327
1832,78067.02857034685
1833,139014.04256757002
1834,116522.81649791823
1835,110686.46008040922
1836,132322.68939258083
1837,91533.3327326914
1838,121968.16778407601
1839,85745.12579360981
1840,150701.67820981235
1841,144726.46094526327
1842,81419.72209425904
1843,134908.36364981747
1844,130973.87409829271
1845,120406.38676234918
1846,155419.54483753588
1847,150701.7332632345
1848,52795.30205035916
1849,126298.31544359117
1850,116315.65514220549
1851,152355.29924848498
1852,129621.6136502445
1853,130482.06166093991
1854,167844.3197920951
1855,124102.55311407766
1856,232465.32693335367
1857,176366.22268050336
1858,128310.70424343899
1859,121967.57083206168
1860,148572.09800049232
1861,121612.7433963146
1862,289544.77906675794
1863,259936.46824878638
1864,259854.03437630937
1865,330733.79497294646
1866,309024.5021773367
1867,225467.43481506009
1868,282636.0536805417
1869,207436.83914314
1870,229100.49088153252
1871,236383.30938403736
1872,165235.02539741228
1873,254322.41459082149
1874,150663.1048027922
1875,181497.73797691072
1876,198859.9209978786
1877,211152.57332969666
1878,194683.46591408132
1879,113609.244207449
1880,134466.05719396076
1881,245498.0140080603
1882,229718.18736523506
1883,188394.83968469224
1884,207791.64145218313
1885,205705.07907441293
1886,287870.17609346926
1887,210309.90489041107
1888,268960.6472340904
1889,164747.85500935884
1890,121009.97335864774
1891,142069.07913368434
1892,110853.16672377972
1893,132779.20820525527
1894,114226.41371035056
1895,131669.25886543604
1896,136782.2779395441
1897,112065.81430901834
1898,128172.87499608604
1899,163353.59047377924
1900,165487.0644658606
1901,212123.30900048022
1902,140938.2536751583
1903,211202.26916435236
1904,126276.75955037438
1905,199123.55521340115
1906,134637.45560849702
1907,210047.44670420326
1908,116134.09558919961
1909,133784.73882505507
1910,125733.84779802845
1911,204610.66889411717
1912,344539.5094678794
1913,105875.07587867917
1914,58134.30848043132
1915,353202.04032496666
1916,60111.93546512039
1917,231310.03940860942
1918,133742.77503137453
1919,180880.27137122097
1920,144253.84551982285
1921,399386.5035449355
1922,309150.2414573503
1923,204143.23522747224
1924,264072.2229549051
1925,197217.1370323088
1926,396534.2893738898
1927,123519.1970102439
1928,153899.36044081877
1929,121897.2718741049
1930,132046.3552637859
1931,142508.46795677938
1932,138121.19857675323
1933,202162.73716635222
1934,185469.6043007541
1935,171329.82145320333
1936,196509.24784558022
1937,191853.41454390422
1938,165092.84913155693
1939,236815.18997462478
1940,203883.9324651761
1941,178313.20102428633
1942,180193.32964418526
1943,234350.19683409593
1944,419967.97163583146
1945,439263.17492501903
1946,130431.60805906556
1947,331397.07954832015
1948,116993.55104629116
1949,297753.32957205083
1950,179380.02243082473
1951,242545.1737047625
1952,199267.06922512612
1953,153980.38135903556
1954,189634.66984726404
1955,139199.72109129344
1956,329830.99684340804
1957,150829.95656158362
1958,307115.4904759967
1959,138465.40415268598
1960,108688.70031393062
1961,120268.94216209537
1962,94795.9758171867
1963,103094.3910346332
1964,105541.75238448381
1965,153250.62268378746
1966,132268.55634583847
1967,278587.17735724984
1968,439101.61122650607
1969,383323.37566803116
1970,451388.64625440264
1971,469761.8243744152
1972,406452.34590973315
1973,259178.2948318365
1974,329304.6700812705
1975,694482.3327438785
1976,272823.7977225433
1977,321530.0063977079
1978,352563.0908865517
1979,321381.6294438074
1980,210375.25306048448
1981,322896.1188472564
1982,232482.31630393243
1983,211880.6909602517
1984,177283.19306410494
1985,234409.9318205658
1986,202961.61270591465
1987,180665.0292257806
1988,181298.1584223474
1989,192049.13866520606
1990,208331.376855316
1991,219602.89115778898
1992,203898.23498828922
1993,168165.77873051516
1994,208790.5783022312
1995,181116.0473830488
1996,254989.40872461398
1997,310510.3548469838
1998,339404.805870051
1999,267549.5935204303
2000,316818.1160670327
2001,265403.50366623385
2002,222624.13787910028
2003,248089.894123736
2004,296624.50110034185
2005,219415.3433095427
2006,219947.16675091154
2007,241568.86380009277
2008,209062.46500143572
2009,186799.5773393197
2010,181978.33224263895
2011,139478.36113304266
2012,171427.01090506604
2013,172873.4502977659
2014,175567.94541400098
2015,200753.81839570566
2016,183983.13053225848
2017,193093.7308368266
2018,132907.46673130163
2019,125943.83940014942
2020,90589.65333232324
2021,91515.71443555289
2022,185704.9493827824
2023,130461.86465855615
2024,248712.7039138679
2025,326405.5215341224
2026,174175.59365816228
2027,161882.83827940116
2028,153368.48594119656
2029,171431.04129803745
2030,287018.7793185746
2031,228048.78765026503
2032,258471.8003388122
2033,262750.25000531983
2034,188043.47873034823
2035,203261.38005986824
2036,201621.12227539095
2037,207765.1794186178
2038,276681.88648288185
2039,233695.92981395696
2040,278094.9775594475
2041,356496.26690536534
2042,207344.7010419069
2043,200906.00549464228
2044,172561.63598858792
2045,214460.36769217846
2046,145050.0688537601
2047,137686.89873558978
2048,131123.20070293843
2049,132496.8063553995
2050,187479.6925998634
2051,106880.6794842954
2052,129662.39476365435
2053,144504.65344055032
2054,71328.59581266136
2055,151944.70292464196
2056,145261.03870743405
2057,112659.54197144302
2058,217371.8904465351
2059,130290.88087639291
2060,164277.7270309386
2061,155266.9458006515
2062,131426.43761203316
2063,115636.70922978947
2064,139856.43791436453
2065,143156.0291154254
2066,168300.5310530574
2067,111531.15581439239
2068,141733.96444597442
2069,83037.8546720786
2070,114625.2023291639
2071,112923.06552552327
2072,127174.8181475384
2073,133226.31970328957
2074,178976.38447864156
2075,124658.34449920098
2076,113406.01221634028
2077,159650.25334699487
2078,113468.13845045013
2079,127814.30547931182
2080,135845.85579604574
2081,126866.03972648099
2082,132378.04744128234
2083,144570.4003959103
2084,120723.53842233196
2085,112257.97779086286
2086,113724.6872936474
2087,115435.53472718474
2088,91181.22711864582
2089,76271.83876015685
2090,112164.65278035561
2091,109029.00337695288
2092,135516.90207494007
2093,109547.21946922544
2094,105063.11064544087
2095,142248.9354556351
2096,85215.90207831495
2097,91123.7779645774
2098,134999.13470531325
2099,59818.26180768375
2100,78565.076343489
2101,121408.48062116887
2102,107746.98542153345
2103,113836.56374205182
2104,122462.11420706347
2105,142947.18394953024
2106,69095.0511831859
2107,171794.27917957562
2108,110498.46322311574
2109,103672.12889400657
2110,127476.27369389671
2111,124407.39409833928
2112,132814.05822142944
2113,111686.33442343332
2114,101565.0997061541
2115,156820.28100783087
2116,99837.15269020086
2117,142539.9832082751
2118,130535.82923742344
2119,114447.22191240807
2120,105311.05609513962
2121,77298.51022361586
2122,111771.59746927075
2123,75222.22526048012
2124,163758.40870844485
2125,125113.75968218198
2126,144249.79786728998
2127,155481.8265247231
2128,126020.42652467478
2129,88943.8730089892
2130,134473.10989567812
2131,124657.91901920972
2132,99159.42581610024
2133,127664.19171274986
2134,123798.74497489104
2135,83002.54048325674
2136,81445.97633621088
2137,119105.15740229365
2138,135751.59457540014
2139,146639.8889118506
2140,134425.07664090357
2141,128207.2044354325
2142,126730.35179883643
2143,144574.56343294837
2144,111267.91603216535
2145,136082.56452477342
2146,185086.61611716298
2147,165064.83454873136
2148,138992.3531848352
2149,145189.25070333926
2150,210244.5624884564
2151,102555.48117414641
2152,174825.68234495638
2153,185642.07031579004
2154,97946.31749705352
2155,125110.97355298567
2156,265577.6981677665
2157,227511.06965099907
2158,223183.00498774042
2159,201152.39239623497
2160,165669.03571233677
2161,222059.0062903516
2162,461431.70360032324
2163,316749.09698791045
2164,261957.24939463337
2165,214064.3658830886
2166,161916.51755909802
2167,217852.87476650887
2168,178033.97886169294
2169,192374.28718060988
2170,211870.0038944828
2171,148991.49378338578
2172,118205.06890601158
2173,202750.27572768394
2174,220077.41282425923
2175,298718.1777883973
2176,320782.413073024
2177,233319.21323634454
2178,186380.04781627987
2179,138384.70817056866
2180,213904.976255464
2181,178670.31865831462
2182,218790.21575185636
2183,180798.06654117547
2184,112523.63347024066
2185,92722.00992248184
2186,141593.84324102118
2187,154644.5595689508
2188,156085.75682106614
2189,279223.987266306
2190,81436.0661928641
2191,75912.00227102164
2192,83761.28792163602
2193,113613.55603724715
2194,114976.74504844195
2195,117204.391686255
2196,100076.755017116
2197,116764.36863079498
2198,161318.03655295837
2199,227499.98628010642
2200,177141.6705225467
2201,129737.01201516367
2202,216210.89897880034
2203,126022.05153380161
2204,199349.72012769055
2205,127951.43868745923
2206,144579.13499965414
2207,222050.50445778976
2208,260465.54068051957
2209,233684.61699720626
2210,124992.65216889494
2211,116390.12768384136
2212,117567.00539661571
2213,108558.30348350185
2214,152082.66501601823
2215,99559.43241548598
2216,153108.21011714794
2217,73596.8930075127
2218,59377.152940578315
2219,57585.594018970194
2220,57098.7206193575
2221,353023.3231506535
2222,308788.32368926454
2223,277533.112794479
2224,183133.19603720476
2225,116458.14168541519
2226,157372.6597901851
2227,185608.45893524154
2228,257283.343187652
2229,238743.1180064905
2230,162150.7972460377
2231,216809.31934067482
2232,163298.35514396225
2233,159443.08761259305
2234,221703.52524548525
2235,198590.85017354033
2236,244654.755861415
2237,277635.34816350817
2238,222452.7091873755
2239,110752.88386892891
2240,155052.52632695378
2241,161840.41793967833
2242,110654.08916008924
2243,108792.9941085706
2244,99543.8917684956
2245,97244.58328604522
2246,128435.76288525366
2247,113102.4282526475
2248,125408.23628977289
2249,119511.95592122547
2250,122565.06685496053
2251,168905.3602779773
2252,169163.9743104941
2253,168718.21707378177
2254,186894.53177195415
2255,182752.1698551246
2256,177136.69667895464
2257,217065.5781290598
2258,166110.25295007104
2259,182180.8759065835
2260,128252.29333471383
2261,192363.4023686457
2262,223273.07696270707
2263,361585.54579562345
2264,246740.8494781275
2265,203377.2727075275
2266,340313.1562739692
2267,405556.662096994
2268,448157.1032211173
2269,153010.33092326618
2270,188192.26624500897
2271,231771.9833016813
2272,184819.11079989327
2273,170613.11732946546
2274,186248.89096080087
2275,135637.04195577648
2276,222608.37263179908
2277,185972.72535702726
2278,152360.60931690448
2279,131675.1615926946
2280,90292.81210794371
2281,166413.75740914643
2282,181080.09732238532
2283,99926.50368791097
2284,120532.22476392271
2285,138519.8725428842
2286,123739.12186894285
2287,358233.49480899185
2288,228340.6844176244
2289,402113.71124125225
2290,507572.1590499653
2291,329817.524584993
2292,473204.6497904177
2293,491140.43404442933
2294,423130.8367954574
2295,503906.8046551561
2296,251524.56153372602
2297,337294.0633531128
2298,343793.5675046197
2299,351182.860701547
2300,327425.9551358658
2301,318917.55141635146
2302,242180.74044214032
2303,234328.1206488457
2304,239705.51404754998
2305,184918.25439601034
2306,183153.14601506927
2307,175978.53072066058
2308,226827.14183918998
2309,276772.34446167824
2310,219981.0191591998
2311,206961.77783857027
2312,139908.89141239334
2313,166561.4854122514
2314,152065.62122666236
2315,174891.2846134594
2316,183396.9540389199
2317,191286.69272071816
2318,175283.58319315853
2319,183489.70743211266
2320,186067.13614476778
2321,245303.57558775684
2322,169428.10559418675
2323,194380.50287803638
2324,179210.82633930308
2325,194424.99291014072
2326,174058.20965634036
2327,211060.98562284675
2328,222533.51275510376
2329,187242.73045416852
2330,173852.4101594924
2331,368443.7595935358
2332,400388.887317681
2333,329584.30642736517
2334,263360.40546887886
2335,257772.80813007313
2336,292341.11429006123
2337,199432.67425792897
2338,263341.6516081004
2339,215854.06227502995
2340,353675.82467485603
2341,204672.11018506056
2342,245408.2467581681
2343,243611.15235790762
2344,254197.93805831065
2345,239624.5221362463
2346,210339.96129086014
2347,196673.61356693695
2348,239455.03952141147
2349,166878.9133450387
2350,315211.49611143104
2351,236998.86416417718
2352,241029.4884539583
2353,251097.24738702772
2354,125240.04933171617
2355,137855.40451837442
2356,141045.9458638355
2357,177653.85590322883
2358,183997.23161700706
2359,125425.46588754556
2360,115042.26459202451
2361,155596.75916556292
2362,294027.0089694497
2363,138258.4097922129
2364,173198.45152696726
2365,222036.25721807056
2366,186926.18302368466
2367,203922.77250345377
2368,214851.45845183218
2369,211390.324601964
2370,176051.97610959146
2371,166049.4582373013
2372,185598.97363934983
2373,295572.26117636857
2374,270886.98271428415
2375,280781.3299253152
2376,364505.5174947777
2377,452631.1867234539
2378,161974.09094744577
2379,200927.84436451504
2380,139595.69113379164
2381,161565.445580284
2382,210328.88325731218
2383,211127.15152397152
2384,246770.38429616755
2385,162904.29050339776
2386,142992.5127769926
2387,125848.72453237807
2388,100675.677600972
2389,126170.46062233536
2390,150707.416058381
2391,140312.0313626464
2392,108961.877370068
2393,178234.6910799413
2394,150478.02222643796
2395,195317.38640499138
2396,117471.73656389641
2397,195003.02581747135
2398,118767.45085678133
2399,50661.75541884184
2400,63492.8292414102
2401,106927.98040694204
2402,138038.3465215406
2403,143628.17472567238
2404,142636.20359996002
2405,165541.21233360603
2406,142516.27453048693
2407,94358.7335263273
2408,145262.01168163004
2409,103271.2216168583
2410,162780.633028784
2411,112696.1708944171
2412,143663.49902790645
2413,128170.13600344092
2414,191260.07385275292
2415,127600.96644792477
2416,126410.43661046472
2417,139426.89168756417
2418,128033.8585126474
2419,116670.34176236483
2420,129268.88631969549
2421,155253.90055041213
2422,103413.1534493223
2423,121919.18946917959
2424,102588.18727322956
2425,235659.1045833508
2426,139171.13724134915
2427,114565.41588182781
2428,167810.77883852719
2429,109743.00288504749
2430,125588.22143702437
2431,107367.01562227774
2432,138322.90048630658
2433,137618.25107051016
2434,130577.25251695917
2435,150730.53792022623
2436,115487.77706705953
2437,97687.07046681765
2438,120217.03266063609
2439,101310.63857157502
2440,117084.4698784697
2441,67519.3358391453
2442,100489.87215502781
2443,124265.08345827697
2444,114846.94030924112
2445,67626.169665668
2446,133201.3259777203
2447,168590.6965701921
2448,147071.76311501482
2449,112463.00942570064
2450,147804.3063280485
2451,150531.2476072173
2452,189272.62373356294
2453,77985.58219660739
2454,149575.62009822996
2455,128891.3317717411
2456,145728.91247537677
2457,115284.11216895754
2458,112551.12980141371
2459,108720.58938915558
2460,129012.77591131887
2461,113636.26567086726
2462,129789.1914088053
2463,117758.47199059938
2464,165748.45414326797
2465,137976.7896684066
2466,115162.3364552749
2467,108235.70863157173
2468,89908.80491988335
2469,88255.91498221346
2470,185217.13187756686
2471,263131.70304195257
2472,162954.31234256137
2473,118220.03282557506
2474,71893.87317211425
2475,194069.6719683779
2476,110756.41239304419
2477,109702.72474003349
2478,159934.26361229713
2479,99161.72815982318
2480,148529.56098503928
2481,107651.68877737735
2482,116815.23365486169
2483,105270.72606022836
2484,118698.19854240146
2485,126746.69664648188
2486,164933.10002878265
2487,192809.88894102356
2488,158953.9105674954
2489,144493.37498695301
2490,127318.31955442179
2491,85284.46124738737
2492,187316.81429871768
2493,131782.67645097323
2494,159400.74716047416
2495,102896.82461421608
2496,238058.4581766339
2497,134500.99718204988
2498,122328.26135494078
2499,86548.60762221224
2500,136820.2102334505
2501,125375.62825200209
2502,130977.74869567623
2503,99732.42304526486
2504,134444.01810058838
2505,205650.60821865717
2506,238893.23937873004
2507,261115.81243974774
2508,226374.02659567518
2509,200435.3962228033
2510,209131.61347668938
2511,177666.30148122564
2512,207008.9989012308
2513,196398.43742143922
2514,191777.86062920908
2515,147885.39390540513
2516,164221.61778509858
2517,139864.1130917755
2518,149444.028209548
2519,231271.00500315428
2520,198247.00883051488
2521,181909.01765674434
2522,227807.64283210487
2523,107780.49773415699
2524,133332.42343337552
2525,145372.46457627267
2526,121345.97185101872
2527,103550.02667625267
2528,129721.68478914374
2529,163286.2808390312
2530,127552.93732845811
2531,262171.3764960983
2532,222836.7588197599
2533,196484.37169946748
2534,225266.64711871554
2535,294865.53415833897
2536,255914.325734493
2537,239763.53603845806
2538,173307.07098053506
2539,184931.65787712025
2540,176010.84178927567
2541,184250.15238867686
2542,165296.49023811152
2543,104983.4964901633
2544,127962.71416807735
2545,133233.9642816141
2546,137092.33050736756
2547,138426.3493214073
2548,149505.12854970098
2549,155827.72542231184
2550,541936.3601699576
2551,122635.26117015528
2552,121386.38567019183
2553,57566.44821750297
2554,105278.11671694511
2555,134017.3472369122
2556,102225.99507929276
2557,99998.3733005619
2558,114355.52831723363
2559,128138.92730824347
2560,152843.2129396238
2561,145479.24260160077
2562,137786.14561272264
2563,151349.8408307832
2564,203994.59541992095
2565,163917.78816044738
2566,146493.06308956278
2567,121994.78523200157
2568,152419.20549730997
2569,311858.3513384208
2570,115670.80873864412
2571,194532.21786082312
2572,153476.93085134128
2573,241126.88447915725
2574,231056.37778133468
2575,136166.4565079057
2576,115671.69199866964
2577,132987.02568145914
2578,76041.17379270658
2579,57886.651609161054
2580,116482.78614790694
2581,95450.51036432202
2582,100423.17311128115
2583,311966.238399358
2584,170692.8164661058
2585,182762.32996459672
2586,213727.67617148883
2587,183316.29191706172
2588,131097.51899221627
2589,143252.5689032246
2590,195454.50362206378
2591,174352.91198478735
2592,210997.817254794
2593,261799.0710255877
2594,169248.36923896085
2595,170928.17028673564
2596,273449.0821264678
2597,170248.91371872133
2598,265407.33640671807
2599,323066.7065927248
2600,121180.69883268158
2601,139848.30032348778
2602,79014.64859516628
2603,97316.39213820087
2604,78939.72557231037
2605,79392.60372325644
2606,154444.4425595665
2607,172121.9194214209
2608,186520.24987443257
2609,165282.2245046298
2610,99846.60257996677
2611,104287.62625673247
2612,158708.2960612218
2613,125686.14040009683
2614,125561.09522673205
2615,156241.841140454
2616,131274.3671074706
2617,161186.59846717847
2618,302037.35510791047
2619,176831.50663260827
2620,190473.31248511892
2621,177470.4289032231
2622,174478.76762249132
2623,265056.22157570557
2624,336131.65375721996
2625,297000.7681166468
2626,169209.95396648542
2627,166927.91782322706
2628,598302.9250084257
2629,509601.6908029028
2630,401319.1087367864
2631,462181.65009069623
2632,435249.4020398802
2633,342447.72787693224
2634,441008.0778436447
2635,159387.8462063286
2636,205280.73056453222
2637,177607.5723889556
2638,188585.8329200425
2639,198600.19773619762
2640,149955.44200471375
2641,101607.16625074427
2642,185990.41314507462
2643,98225.53853313407
2644,106391.25182314112
2645,98167.82895787191
2646,89820.26560216284
2647,104161.64504727465
2648,140712.47103860852
2649,151034.93221574236
2650,141372.36116192516
2651,140783.7621868305
2652,428577.123597512
2653,227092.25522237367
2654,244787.73358199216
2655,462996.83957801235
2656,307141.29457572836
2657,354799.8698924506
2658,316547.3104965607
2659,305059.153018516
2660,381251.7564969575
2661,294427.50815063756
2662,338761.65538124595
2663,274887.7961396432
2664,281023.05626167095
2665,329772.59060354927
2666,253791.72807667847
2667,153699.70053471497
2668,167087.11277413723
2669,169155.89676985028
2670,273675.22051357606
2671,186041.22800545936
2672,183974.90118186804
2673,199328.17030666326
2674,196010.86480816518
2675,160318.6756427068
2676,189040.41023529586
2677,191183.6732940137
2678,254453.018691938
2679,267804.69360754744
2680,281216.71402939316
2681,406674.5481542114
2682,303921.8681220732
2683,453447.53339466813
2684,313774.0154075964
2685,259414.1895467699
2686,213069.1088644602
2687,321816.2973496634
2688,221746.44577114287
2689,199265.6246934291
2690,351257.71039679326
2691,185431.02102447028
2692,123849.41127596729
2693,174584.41382767254
2694,130695.30872506008
2695,185337.63191785
2696,168466.40079487136
2697,169207.60775029383
2698,170215.99054849433
2699,170329.3099919066
2700,148775.52134450644
2701,147840.32467108176
2702,117162.89327692677
2703,121891.507925827
2704,144614.1396220287
2705,110290.46138279774
2706,125710.81494343713
2707,133781.4133971443
2708,123807.3298213244
2709,98026.88170170947
2710,117584.48566123439
2711,364316.0794948657
2712,382400.4690709999
2713,169135.47375964827
2714,156492.44831594653
2715,156579.608035624
2716,150567.11571793866
2717,165044.28272041178
2718,198269.59208551716
2719,160085.24789560432
2720,182359.00828788633
2721,131226.78371457764
2722,148387.75710766448
2723,123555.54276931251
2724,121856.48682635916
2725,135884.41169357224
2726,153587.34288471364
2727,125334.75794832404
2728,180510.96774250444
2729,146028.3799068025
2730,132544.09779727535
2731,135291.3258491387
2732,134791.24774974782
2733,167166.44650641285
2734,133715.4493984981
2735,132060.41126574925
